"stock_id";"warehouse_id";"gift_id";"quantity"
"11869";"119";"69";"81"
"11870";"119";"70";"63"
"11871";"119";"71";"71"
"11872";"119";"72";"55"
"11873";"119";"73";"100"
"11874";"119";"74";"93"
"11875";"119";"75";"38"
"11876";"119";"76";"26"
"11877";"119";"77";"20"
"11878";"119";"78";"57"
"11879";"119";"79";"79"
"11880";"119";"80";"74"
"11881";"119";"81";"97"
"11882";"119";"82";"42"
"11883";"119";"83";"46"
"11884";"119";"84";"45"
"11885";"119";"85";"19"
"11886";"119";"86";"11"
"11887";"119";"87";"83"
"11888";"119";"88";"73"
"11889";"119";"89";"64"
"11890";"119";"90";"32"
"11891";"119";"91";"50"
"11892";"119";"92";"69"
"11893";"119";"93";"100"
"11894";"119";"94";"34"
"11895";"119";"95";"27"
"11896";"119";"96";"64"
"11897";"119";"97";"31"
"11898";"119";"98";"49"
"11899";"119";"99";"81"
"11900";"119";"100";"22"
"11901";"120";"1";"36"
"11902";"120";"2";"15"
"11903";"120";"3";"1"
"11904";"120";"4";"24"
"11905";"120";"5";"100"
"11906";"120";"6";"17"
"11907";"120";"7";"42"
"11908";"120";"8";"83"
"11909";"120";"9";"51"
"11910";"120";"10";"22"
"11911";"120";"11";"67"
"11912";"120";"12";"82"
"11913";"120";"13";"33"
"11914";"120";"14";"13"
"11915";"120";"15";"43"
"11916";"120";"16";"30"
"11917";"120";"17";"17"
"11918";"120";"18";"48"
"11919";"120";"19";"50"
"11920";"120";"20";"15"
"11921";"120";"21";"64"
"11922";"120";"22";"17"
"11923";"120";"23";"76"
"11924";"120";"24";"45"
"11925";"120";"25";"69"
"11926";"120";"26";"26"
"11927";"120";"27";"77"
"11928";"120";"28";"77"
"11929";"120";"29";"41"
"11930";"120";"30";"97"
"11931";"120";"31";"47"
"11932";"120";"32";"53"
"11933";"120";"33";"47"
"11934";"120";"34";"33"
"11935";"120";"35";"28"
"11936";"120";"36";"56"
"11937";"120";"37";"78"
"11938";"120";"38";"72"
"11939";"120";"39";"87"
"11940";"120";"40";"56"
"11941";"120";"41";"91"
"11942";"120";"42";"34"
"11943";"120";"43";"11"
"11944";"120";"44";"76"
"11945";"120";"45";"67"
"11946";"120";"46";"40"
"11947";"120";"47";"12"
"11948";"120";"48";"45"
"11949";"120";"49";"78"
"11950";"120";"50";"95"
"11951";"120";"51";"67"
"11952";"120";"52";"96"
"11953";"120";"53";"91"
"11954";"120";"54";"40"
"11955";"120";"55";"11"
"11956";"120";"56";"95"
"11957";"120";"57";"80"
"11958";"120";"58";"32"
"11959";"120";"59";"46"
"11960";"120";"60";"29"
"11961";"120";"61";"81"
"11962";"120";"62";"54"
"11963";"120";"63";"21"
"11964";"120";"64";"95"
"11965";"120";"65";"12"
"11966";"120";"66";"60"
"11967";"120";"67";"77"
"11968";"120";"68";"10"
"11969";"120";"69";"86"
"11970";"120";"70";"17"
"11971";"120";"71";"94"
"11972";"120";"72";"20"
"11973";"120";"73";"30"
"11974";"120";"74";"72"
"11975";"120";"75";"76"
"11976";"120";"76";"88"
"11977";"120";"77";"54"
"11978";"120";"78";"22"
"11979";"120";"79";"60"
"11980";"120";"80";"82"
"11981";"120";"81";"65"
"11982";"120";"82";"58"
"11983";"120";"83";"69"
"11984";"120";"84";"52"
"11985";"120";"85";"93"
"11986";"120";"86";"53"
"11987";"120";"87";"31"
"11988";"120";"88";"34"
"11989";"120";"89";"11"
"11990";"120";"90";"22"
"11991";"120";"91";"18"
"11992";"120";"92";"56"
"11993";"120";"93";"49"
"11994";"120";"94";"14"
"11995";"120";"95";"21"
"11996";"120";"96";"79"
"11997";"120";"97";"16"
"11998";"120";"98";"97"
"11999";"120";"99";"11"
"12000";"120";"100";"64"
"12001";"121";"1";"52"
"12002";"121";"2";"19"
"12003";"121";"3";"2"
"12004";"121";"4";"37"
"12005";"121";"5";"64"
"12006";"121";"6";"58"
"12007";"121";"7";"63"
"12008";"121";"8";"85"
"12009";"121";"9";"87"
"12010";"121";"10";"92"
"12011";"121";"11";"16"
"12012";"121";"12";"37"
"12013";"121";"13";"23"
"12014";"121";"14";"46"
"12015";"121";"15";"13"
"12016";"121";"16";"47"
"12017";"121";"17";"44"
"12018";"121";"18";"60"
"12019";"121";"19";"95"
"12020";"121";"20";"97"
"12021";"121";"21";"73"
"12022";"121";"22";"94"
"12023";"121";"23";"14"
"12024";"121";"24";"89"
"12025";"121";"25";"55"
"12026";"121";"26";"78"
"12027";"121";"27";"91"
"12028";"121";"28";"23"
"12029";"121";"29";"17"
"12030";"121";"30";"15"
"12031";"121";"31";"36"
"12032";"121";"32";"87"
"12033";"121";"33";"42"
"12034";"121";"34";"15"
"12035";"121";"35";"93"
"12036";"121";"36";"46"
"12037";"121";"37";"82"
"12038";"121";"38";"70"
"12039";"121";"39";"14"
"12040";"121";"40";"64"
"12041";"121";"41";"64"
"12042";"121";"42";"85"
"12043";"121";"43";"11"
"12044";"121";"44";"79"
"12045";"121";"45";"46"
"12046";"121";"46";"70"
"12047";"121";"47";"52"
"12048";"121";"48";"66"
"12049";"121";"49";"91"
"12050";"121";"50";"57"
"12051";"121";"51";"98"
"12052";"121";"52";"53"
"12053";"121";"53";"85"
"12054";"121";"54";"67"
"12055";"121";"55";"66"
"12056";"121";"56";"93"
"12057";"121";"57";"91"
"12058";"121";"58";"97"
"12059";"121";"59";"80"
"12060";"121";"60";"41"
"12061";"121";"61";"36"
"12062";"121";"62";"39"
"12063";"121";"63";"91"
"12064";"121";"64";"52"
"12065";"121";"65";"28"
"12066";"121";"66";"24"
"12067";"121";"67";"18"
"12068";"121";"68";"43"
"12069";"121";"69";"12"
"12070";"121";"70";"26"
"12071";"121";"71";"59"
"12072";"121";"72";"27"
"12073";"121";"73";"28"
"12074";"121";"74";"64"
"12075";"121";"75";"86"
"12076";"121";"76";"78"
"12077";"121";"77";"88"
"12078";"121";"78";"20"
"12079";"121";"79";"51"
"12080";"121";"80";"80"
"12081";"121";"81";"25"
"12082";"121";"82";"76"
"12083";"121";"83";"75"
"12084";"121";"84";"75"
"12085";"121";"85";"29"
"12086";"121";"86";"61"
"12087";"121";"87";"80"
"12088";"121";"88";"43"
"12089";"121";"89";"52"
"12090";"121";"90";"73"
"12091";"121";"91";"65"
"12092";"121";"92";"95"
"12093";"121";"93";"61"
"12094";"121";"94";"19"
"12095";"121";"95";"80"
"12096";"121";"96";"26"
"12097";"121";"97";"42"
"12098";"121";"98";"86"
"12099";"121";"99";"43"
"12100";"121";"100";"62"
"12101";"122";"1";"28"
"12102";"122";"2";"20"
"12103";"122";"3";"2"
"12104";"122";"4";"53"
"12105";"122";"5";"64"
"12106";"122";"6";"88"
"12107";"122";"7";"0"
"12108";"122";"8";"51"
"12109";"122";"9";"53"
"12110";"122";"10";"89"
"12111";"122";"11";"75"
"12112";"122";"12";"56"
"12113";"122";"13";"66"
"12114";"122";"14";"23"
"12115";"122";"15";"37"
"12116";"122";"16";"62"
"12117";"122";"17";"72"
"12118";"122";"18";"50"
"12119";"122";"19";"80"
"12120";"122";"20";"25"
"12121";"122";"21";"15"
"12122";"122";"22";"77"
"12123";"122";"23";"16"
"12124";"122";"24";"30"
"12125";"122";"25";"96"
"12126";"122";"26";"48"
"12127";"122";"27";"63"
"12128";"122";"28";"28"
"12129";"122";"29";"31"
"12130";"122";"30";"74"
"12131";"122";"31";"85"
"12132";"122";"32";"61"
"12133";"122";"33";"14"
"12134";"122";"34";"23"
"12135";"122";"35";"64"
"12136";"122";"36";"26"
"12137";"122";"37";"89"
"12138";"122";"38";"35"
"12139";"122";"39";"96"
"12140";"122";"40";"89"
"12141";"122";"41";"78"
"12142";"122";"42";"75"
"12143";"122";"43";"62"
"12144";"122";"44";"85"
"12145";"122";"45";"33"
"12146";"122";"46";"11"
"12147";"122";"47";"79"
"12148";"122";"48";"22"
"12149";"122";"49";"56"
"12150";"122";"50";"78"
"12151";"122";"51";"66"
"12152";"122";"52";"85"
"12153";"122";"53";"58"
"12154";"122";"54";"74"
"12155";"122";"55";"89"
"12156";"122";"56";"46"
"12157";"122";"57";"81"
"12158";"122";"58";"91"
"12159";"122";"59";"70"
"12160";"122";"60";"18"
"12161";"122";"61";"14"
"12162";"122";"62";"16"
"12163";"122";"63";"94"
"12164";"122";"64";"65"
"12165";"122";"65";"76"
"12166";"122";"66";"11"
"12167";"122";"67";"14"
"12168";"122";"68";"65"
"12169";"122";"69";"89"
"12170";"122";"70";"52"
"12171";"122";"71";"45"
"12172";"122";"72";"38"
"12173";"122";"73";"95"
"12174";"122";"74";"85"
"12175";"122";"75";"33"
"12176";"122";"76";"13"
"12177";"122";"77";"56"
"12178";"122";"78";"86"
"12179";"122";"79";"76"
"12180";"122";"80";"25"
"12181";"122";"81";"32"
"12182";"122";"82";"37"
"12183";"122";"83";"27"
"12184";"122";"84";"84"
"12185";"122";"85";"44"
"12186";"122";"86";"20"
"12187";"122";"87";"73"
"12188";"122";"88";"13"
"12189";"122";"89";"63"
"12190";"122";"90";"98"
"12191";"122";"91";"79"
"12192";"122";"92";"31"
"12193";"122";"93";"58"
"12194";"122";"94";"63"
"12195";"122";"95";"68"
"12196";"122";"96";"49"
"12197";"122";"97";"13"
"12198";"122";"98";"94"
"12199";"122";"99";"10"
"12200";"122";"100";"54"
"12201";"123";"1";"15"
"12202";"123";"2";"49"
"12203";"123";"3";"3"
"12204";"123";"4";"20"
"12205";"123";"5";"32"
"12206";"123";"6";"16"
"12207";"123";"7";"35"
"12208";"123";"8";"90"
"12209";"123";"9";"21"
"12210";"123";"10";"100"
"12211";"123";"11";"39"
"12212";"123";"12";"34"
"12213";"123";"13";"10"
"12214";"123";"14";"46"
"12215";"123";"15";"99"
"12216";"123";"16";"96"
"12217";"123";"17";"16"
"12218";"123";"18";"27"
"12219";"123";"19";"69"
"12220";"123";"20";"70"
"12221";"123";"21";"15"
"12222";"123";"22";"65"
"12223";"123";"23";"25"
"12224";"123";"24";"71"
"12225";"123";"25";"28"
"12226";"123";"26";"44"
"12227";"123";"27";"79"
"12228";"123";"28";"35"
"12229";"123";"29";"36"
"12230";"123";"30";"42"
"12231";"123";"31";"34"
"12232";"123";"32";"57"
"12233";"123";"33";"69"
"12234";"123";"34";"87"
"12235";"123";"35";"78"
"12236";"123";"36";"90"
"12237";"123";"37";"37"
"12238";"123";"38";"83"
"12239";"123";"39";"76"
"12240";"123";"40";"37"
"12241";"123";"41";"78"
"12242";"123";"42";"67"
"12243";"123";"43";"74"
"12244";"123";"44";"11"
"12245";"123";"45";"54"
"12246";"123";"46";"25"
"12247";"123";"47";"60"
"12248";"123";"48";"64"
"12249";"123";"49";"92"
"12250";"123";"50";"76"
"12251";"123";"51";"70"
"12252";"123";"52";"66"
"12253";"123";"53";"41"
"12254";"123";"54";"15"
"12255";"123";"55";"80"
"12256";"123";"56";"46"
"12257";"123";"57";"29"
"12258";"123";"58";"74"
"12259";"123";"59";"18"
"12260";"123";"60";"44"
"12261";"123";"61";"26"
"12262";"123";"62";"95"
"12263";"123";"63";"78"
"12264";"123";"64";"32"
"12265";"123";"65";"76"
"12266";"123";"66";"52"
"12267";"123";"67";"50"
"12268";"123";"68";"65"
"12269";"123";"69";"53"
"12270";"123";"70";"71"
"12271";"123";"71";"38"
"12272";"123";"72";"56"
"12273";"123";"73";"68"
"12274";"123";"74";"80"
"12275";"123";"75";"59"
"12276";"123";"76";"35"
"12277";"123";"77";"95"
"12278";"123";"78";"23"
"12279";"123";"79";"14"
"12280";"123";"80";"60"
"12281";"123";"81";"15"
"12282";"123";"82";"60"
"12283";"123";"83";"42"
"12284";"123";"84";"16"
"12285";"123";"85";"89"
"12286";"123";"86";"62"
"12287";"123";"87";"43"
"12288";"123";"88";"46"
"12289";"123";"89";"66"
"12290";"123";"90";"64"
"12291";"123";"91";"51"
"12292";"123";"92";"79"
"12293";"123";"93";"32"
"12294";"123";"94";"22"
"12295";"123";"95";"40"
"12296";"123";"96";"86"
"12297";"123";"97";"25"
"12298";"123";"98";"69"
"12299";"123";"99";"17"
"12300";"123";"100";"15"
"12301";"124";"1";"31"
"12302";"124";"2";"45"
"12303";"124";"3";"1"
"12304";"124";"4";"68"
"12305";"124";"5";"18"
"12306";"124";"6";"46"
"12307";"124";"7";"24"
"12308";"124";"8";"26"
"12309";"124";"9";"66"
"12310";"124";"10";"77"
"12311";"124";"11";"61"
"12312";"124";"12";"21"
"12313";"124";"13";"22"
"12314";"124";"14";"22"
"12315";"124";"15";"61"
"12316";"124";"16";"54"
"12317";"124";"17";"56"
"12318";"124";"18";"100"
"12319";"124";"19";"46"
"12320";"124";"20";"49"
"12321";"124";"21";"96"
"12322";"124";"22";"92"
"12323";"124";"23";"88"
"12324";"124";"24";"33"
"12325";"124";"25";"69"
"12326";"124";"26";"22"
"12327";"124";"27";"46"
"12328";"124";"28";"35"
"12329";"124";"29";"98"
"12330";"124";"30";"11"
"12331";"124";"31";"72"
"12332";"124";"32";"81"
"12333";"124";"33";"13"
"12334";"124";"34";"51"
"12335";"124";"35";"22"
"12336";"124";"36";"53"
"12337";"124";"37";"60"
"12338";"124";"38";"83"
"12339";"124";"39";"84"
"12340";"124";"40";"28"
"12341";"124";"41";"78"
"12342";"124";"42";"65"
"12343";"124";"43";"99"
"12344";"124";"44";"53"
"12345";"124";"45";"59"
"12346";"124";"46";"34"
"12347";"124";"47";"25"
"12348";"124";"48";"30"
"12349";"124";"49";"91"
"12350";"124";"50";"85"
"12351";"124";"51";"77"
"12352";"124";"52";"17"
"12353";"124";"53";"46"
"12354";"124";"54";"67"
"12355";"124";"55";"58"
"12356";"124";"56";"83"
"12357";"124";"57";"95"
"12358";"124";"58";"48"
"12359";"124";"59";"90"
"12360";"124";"60";"15"
"12361";"124";"61";"91"
"12362";"124";"62";"19"
"12363";"124";"63";"59"
"12364";"124";"64";"85"
"12365";"124";"65";"56"
"12366";"124";"66";"60"
"12367";"124";"67";"25"
"12368";"124";"68";"59"
"12369";"124";"69";"21"
"12370";"124";"70";"92"
"12371";"124";"71";"47"
"12372";"124";"72";"35"
"12373";"124";"73";"41"
"12374";"124";"74";"67"
"12375";"124";"75";"26"
"12376";"124";"76";"86"
"12377";"124";"77";"88"
"12378";"124";"78";"77"
"12379";"124";"79";"87"
"12380";"124";"80";"36"
"12381";"124";"81";"68"
"12382";"124";"82";"59"
"12383";"124";"83";"54"
"12384";"124";"84";"58"
"12385";"124";"85";"26"
"12386";"124";"86";"98"
"12387";"124";"87";"40"
"12388";"124";"88";"69"
"12389";"124";"89";"91"
"12390";"124";"90";"73"
"12391";"124";"91";"42"
"12392";"124";"92";"48"
"12393";"124";"93";"13"
"12394";"124";"94";"22"
"12395";"124";"95";"58"
"12396";"124";"96";"60"
"12397";"124";"97";"13"
"12398";"124";"98";"26"
"12399";"124";"99";"68"
"12400";"124";"100";"37"
"12401";"125";"1";"22"
"12402";"125";"2";"39"
"12403";"125";"3";"4"
"12404";"125";"4";"83"
"12405";"125";"5";"35"
"12406";"125";"6";"66"
"12407";"125";"7";"0"
"12408";"125";"8";"84"
"12409";"125";"9";"41"
"12410";"125";"10";"93"
"12411";"125";"11";"24"
"12412";"125";"12";"95"
"12413";"125";"13";"66"
"12414";"125";"14";"26"
"12415";"125";"15";"100"
"12416";"125";"16";"54"
"12417";"125";"17";"84"
"12418";"125";"18";"80"
"12419";"125";"19";"97"
"12420";"125";"20";"22"
"12421";"125";"21";"35"
"12422";"125";"22";"81"
"12423";"125";"23";"49"
"12424";"125";"24";"31"
"12425";"125";"25";"72"
"12426";"125";"26";"28"
"12427";"125";"27";"60"
"12428";"125";"28";"37"
"12429";"125";"29";"71"
"12430";"125";"30";"81"
"12431";"125";"31";"30"
"12432";"125";"32";"93"
"12433";"125";"33";"40"
"12434";"125";"34";"47"
"12435";"125";"35";"12"
"12436";"125";"36";"39"
"12437";"125";"37";"45"
"12438";"125";"38";"99"
"12439";"125";"39";"58"
"12440";"125";"40";"73"
"12441";"125";"41";"35"
"12442";"125";"42";"96"
"12443";"125";"43";"36"
"12444";"125";"44";"28"
"12445";"125";"45";"86"
"12446";"125";"46";"11"
"12447";"125";"47";"83"
"12448";"125";"48";"17"
"12449";"125";"49";"83"
"12450";"125";"50";"55"
"12451";"125";"51";"93"
"12452";"125";"52";"96"
"12453";"125";"53";"31"
"12454";"125";"54";"100"
"12455";"125";"55";"31"
"12456";"125";"56";"57"
"12457";"125";"57";"75"
"12458";"125";"58";"29"
"12459";"125";"59";"90"
"12460";"125";"60";"48"
"12461";"125";"61";"74"
"12462";"125";"62";"73"
"12463";"125";"63";"63"
"12464";"125";"64";"93"
"12465";"125";"65";"20"
"12466";"125";"66";"93"
"12467";"125";"67";"17"
"12468";"125";"68";"29"
"12469";"125";"69";"54"
"12470";"125";"70";"50"
"12471";"125";"71";"66"
"12472";"125";"72";"80"
"12473";"125";"73";"97"
"12474";"125";"74";"83"
"12475";"125";"75";"96"
"12476";"125";"76";"85"
"12477";"125";"77";"80"
"12478";"125";"78";"81"
"12479";"125";"79";"85"
"12480";"125";"80";"28"
"12481";"125";"81";"92"
"12482";"125";"82";"66"
"12483";"125";"83";"77"
"12484";"125";"84";"33"
"12485";"125";"85";"47"
"12486";"125";"86";"98"
"12487";"125";"87";"42"
"12488";"125";"88";"19"
"12489";"125";"89";"77"
"12490";"125";"90";"28"
"12491";"125";"91";"94"
"12492";"125";"92";"48"
"12493";"125";"93";"18"
"12494";"125";"94";"10"
"12495";"125";"95";"67"
"12496";"125";"96";"20"
"12497";"125";"97";"49"
"12498";"125";"98";"11"
"12499";"125";"99";"46"
"12500";"125";"100";"46"
"12501";"126";"1";"18"
"12502";"126";"2";"57"
"12503";"126";"3";"5"
"12504";"126";"4";"82"
"12505";"126";"5";"82"
"12506";"126";"6";"66"
"12507";"126";"7";"11"
"12508";"126";"8";"56"
"12509";"126";"9";"87"
"12510";"126";"10";"80"
"12511";"126";"11";"47"
"12512";"126";"12";"24"
"12513";"126";"13";"67"
"12514";"126";"14";"91"
"12515";"126";"15";"93"
"12516";"126";"16";"72"
"12517";"126";"17";"22"
"12518";"126";"18";"44"
"12519";"126";"19";"25"
"12520";"126";"20";"21"
"12521";"126";"21";"64"
"12522";"126";"22";"79"
"12523";"126";"23";"44"
"12524";"126";"24";"46"
"12525";"126";"25";"45"
"12526";"126";"26";"48"
"12527";"126";"27";"91"
"12528";"126";"28";"75"
"12529";"126";"29";"75"
"12530";"126";"30";"56"
"12531";"126";"31";"88"
"12532";"126";"32";"18"
"12533";"126";"33";"38"
"12534";"126";"34";"42"
"12535";"126";"35";"32"
"12536";"126";"36";"57"
"12537";"126";"37";"10"
"12538";"126";"38";"74"
"12539";"126";"39";"76"
"12540";"126";"40";"97"
"12541";"126";"41";"20"
"12542";"126";"42";"45"
"12543";"126";"43";"56"
"12544";"126";"44";"49"
"12545";"126";"45";"81"
"12546";"126";"46";"63"
"12547";"126";"47";"53"
"12548";"126";"48";"31"
"12549";"126";"49";"78"
"12550";"126";"50";"81"
"12551";"126";"51";"21"
"12552";"126";"52";"15"
"12553";"126";"53";"13"
"12554";"126";"54";"71"
"12555";"126";"55";"59"
"12556";"126";"56";"27"
"12557";"126";"57";"90"
"12558";"126";"58";"30"
"12559";"126";"59";"43"
"12560";"126";"60";"74"
"12561";"126";"61";"99"
"12562";"126";"62";"52"
"12563";"126";"63";"14"
"12564";"126";"64";"43"
"12565";"126";"65";"76"
"12566";"126";"66";"32"
"12567";"126";"67";"28"
"12568";"126";"68";"42"
"12569";"126";"69";"37"
"12570";"126";"70";"25"
"12571";"126";"71";"96"
"12572";"126";"72";"74"
"12573";"126";"73";"95"
"12574";"126";"74";"81"
"12575";"126";"75";"93"
"12576";"126";"76";"18"
"12577";"126";"77";"67"
"12578";"126";"78";"73"
"12579";"126";"79";"13"
"12580";"126";"80";"60"
"12581";"126";"81";"13"
"12582";"126";"82";"65"
"12583";"126";"83";"44"
"12584";"126";"84";"40"
"12585";"126";"85";"71"
"12586";"126";"86";"63"
"12587";"126";"87";"11"
"12588";"126";"88";"20"
"12589";"126";"89";"12"
"12590";"126";"90";"67"
"12591";"126";"91";"75"
"12592";"126";"92";"12"
"12593";"126";"93";"65"
"12594";"126";"94";"50"
"12595";"126";"95";"34"
"12596";"126";"96";"10"
"12597";"126";"97";"58"
"12598";"126";"98";"61"
"12599";"126";"99";"10"
"12600";"126";"100";"42"
"12601";"127";"1";"27"
"12602";"127";"2";"85"
"12603";"127";"3";"5"
"12604";"127";"4";"13"
"12605";"127";"5";"31"
"12606";"127";"6";"21"
"12607";"127";"7";"57"
"12608";"127";"8";"28"
"12609";"127";"9";"42"
"12610";"127";"10";"69"
"12611";"127";"11";"65"
"12612";"127";"12";"69"
"12613";"127";"13";"88"
"12614";"127";"14";"95"
"12615";"127";"15";"78"
"12616";"127";"16";"44"
"12617";"127";"17";"85"
"12618";"127";"18";"38"
"12619";"127";"19";"33"
"12620";"127";"20";"39"
"12621";"127";"21";"39"
"12622";"127";"22";"65"
"12623";"127";"23";"43"
"12624";"127";"24";"96"
"12625";"127";"25";"48"
"12626";"127";"26";"21"
"12627";"127";"27";"44"
"12628";"127";"28";"11"
"12629";"127";"29";"81"
"12630";"127";"30";"85"
"12631";"127";"31";"17"
"12632";"127";"32";"75"
"12633";"127";"33";"89"
"12634";"127";"34";"90"
"12635";"127";"35";"23"
"12636";"127";"36";"63"
"12637";"127";"37";"39"
"12638";"127";"38";"12"
"12639";"127";"39";"73"
"12640";"127";"40";"99"
"12641";"127";"41";"89"
"12642";"127";"42";"82"
"12643";"127";"43";"14"
"12644";"127";"44";"61"
"12645";"127";"45";"28"
"12646";"127";"46";"16"
"12647";"127";"47";"74"
"12648";"127";"48";"79"
"12649";"127";"49";"96"
"12650";"127";"50";"49"
"12651";"127";"51";"95"
"12652";"127";"52";"35"
"12653";"127";"53";"72"
"12654";"127";"54";"17"
"12655";"127";"55";"18"
"12656";"127";"56";"51"
"12657";"127";"57";"50"
"12658";"127";"58";"79"
"12659";"127";"59";"47"
"12660";"127";"60";"93"
"12661";"127";"61";"67"
"12662";"127";"62";"40"
"12663";"127";"63";"65"
"12664";"127";"64";"50"
"12665";"127";"65";"36"
"12666";"127";"66";"82"
"12667";"127";"67";"44"
"12668";"127";"68";"56"
"12669";"127";"69";"49"
"12670";"127";"70";"98"
"12671";"127";"71";"27"
"12672";"127";"72";"88"
"12673";"127";"73";"85"
"12674";"127";"74";"33"
"12675";"127";"75";"66"
"12676";"127";"76";"85"
"12677";"127";"77";"74"
"12678";"127";"78";"91"
"12679";"127";"79";"10"
"12680";"127";"80";"59"
"12681";"127";"81";"96"
"12682";"127";"82";"56"
"12683";"127";"83";"30"
"12684";"127";"84";"51"
"12685";"127";"85";"70"
"12686";"127";"86";"100"
"12687";"127";"87";"11"
"12688";"127";"88";"63"
"12689";"127";"89";"61"
"12690";"127";"90";"10"
"12691";"127";"91";"26"
"12692";"127";"92";"47"
"12693";"127";"93";"52"
"12694";"127";"94";"24"
"12695";"127";"95";"71"
"12696";"127";"96";"25"
"12697";"127";"97";"41"
"12698";"127";"98";"94"
"12699";"127";"99";"42"
"12700";"127";"100";"63"
"12701";"128";"1";"40"
"12702";"128";"2";"96"
"12703";"128";"3";"3"
"12704";"128";"4";"99"
"12705";"128";"5";"64"
"12706";"128";"6";"67"
"12707";"128";"7";"0"
"12708";"128";"8";"75"
"12709";"128";"9";"22"
"12710";"128";"10";"34"
"12711";"128";"11";"70"
"12712";"128";"12";"34"
"12713";"128";"13";"64"
"12714";"128";"14";"66"
"12715";"128";"15";"77"
"12716";"128";"16";"95"
"12717";"128";"17";"18"
"12718";"128";"18";"32"
"12719";"128";"19";"47"
"12720";"128";"20";"53"
"12721";"128";"21";"32"
"12722";"128";"22";"98"
"12723";"128";"23";"13"
"12724";"128";"24";"55"
"12725";"128";"25";"75"
"12726";"128";"26";"28"
"12727";"128";"27";"84"
"12728";"128";"28";"55"
"12729";"128";"29";"69"
"12730";"128";"30";"20"
"12731";"128";"31";"18"
"12732";"128";"32";"46"
"12733";"128";"33";"14"
"12734";"128";"34";"10"
"12735";"128";"35";"77"
"12736";"128";"36";"40"
"12737";"128";"37";"10"
"12738";"128";"38";"74"
"12739";"128";"39";"80"
"12740";"128";"40";"69"
"12741";"128";"41";"57"
"12742";"128";"42";"86"
"12743";"128";"43";"78"
"12744";"128";"44";"90"
"12745";"128";"45";"55"
"12746";"128";"46";"28"
"12747";"128";"47";"58"
"12748";"128";"48";"10"
"12749";"128";"49";"65"
"12750";"128";"50";"28"
"12751";"128";"51";"53"
"12752";"128";"52";"79"
"12753";"128";"53";"82"
"12754";"128";"54";"66"
"12755";"128";"55";"19"
"12756";"128";"56";"41"
"12757";"128";"57";"61"
"12758";"128";"58";"79"
"12759";"128";"59";"31"
"12760";"128";"60";"83"
"12761";"128";"61";"53"
"12762";"128";"62";"86"
"12763";"128";"63";"93"
"12764";"128";"64";"46"
"12765";"128";"65";"16"
"12766";"128";"66";"79"
"12767";"128";"67";"11"
"12768";"128";"68";"99"
"12769";"128";"69";"71"
"12770";"128";"70";"70"
"12771";"128";"71";"97"
"12772";"128";"72";"85"
"12773";"128";"73";"16"
"12774";"128";"74";"64"
"12775";"128";"75";"41"
"12776";"128";"76";"64"
"12777";"128";"77";"98"
"12778";"128";"78";"43"
"12779";"128";"79";"52"
"12780";"128";"80";"100"
"12781";"128";"81";"64"
"12782";"128";"82";"88"
"12783";"128";"83";"32"
"12784";"128";"84";"58"
"12785";"128";"85";"84"
"12786";"128";"86";"78"
"12787";"128";"87";"73"
"12788";"128";"88";"87"
"12789";"128";"89";"97"
"12790";"128";"90";"22"
"12791";"128";"91";"42"
"12792";"128";"92";"37"
"12793";"128";"93";"72"
"12794";"128";"94";"87"
"12795";"128";"95";"52"
"12796";"128";"96";"58"
"12797";"128";"97";"23"
"12798";"128";"98";"18"
"12799";"128";"99";"67"
"12800";"128";"100";"78"
"12801";"129";"1";"77"
"12802";"129";"2";"47"
"12803";"129";"3";"0"
"12804";"129";"4";"33"
"12805";"129";"5";"23"
"12806";"129";"6";"69"
"12807";"129";"7";"54"
"12808";"129";"8";"14"
"12809";"129";"9";"42"
"12810";"129";"10";"57"
"12811";"129";"11";"78"
"12812";"129";"12";"58"
"12813";"129";"13";"34"
"12814";"129";"14";"12"
"12815";"129";"15";"51"
"12816";"129";"16";"66"
"12817";"129";"17";"43"
"12818";"129";"18";"35"
"12819";"129";"19";"29"
"12820";"129";"20";"12"
"12821";"129";"21";"77"
"12822";"129";"22";"34"
"12823";"129";"23";"75"
"12824";"129";"24";"69"
"12825";"129";"25";"72"
"12826";"129";"26";"34"
"12827";"129";"27";"90"
"12828";"129";"28";"96"
"12829";"129";"29";"78"
"12830";"129";"30";"92"
"12831";"129";"31";"64"
"12832";"129";"32";"89"
"12833";"129";"33";"88"
"12834";"129";"34";"53"
"12835";"129";"35";"22"
"12836";"129";"36";"85"
"12837";"129";"37";"76"
"12838";"129";"38";"67"
"12839";"129";"39";"57"
"12840";"129";"40";"99"
"12841";"129";"41";"45"
"12842";"129";"42";"47"
"12843";"129";"43";"12"
"12844";"129";"44";"66"
"12845";"129";"45";"84"
"12846";"129";"46";"76"
"12847";"129";"47";"99"
"12848";"129";"48";"99"
"12849";"129";"49";"85"
"12850";"129";"50";"24"
"12851";"129";"51";"72"
"12852";"129";"52";"100"
"12853";"129";"53";"95"
"12854";"129";"54";"11"
"12855";"129";"55";"85"
"12856";"129";"56";"100"
"12857";"129";"57";"27"
"12858";"129";"58";"13"
"12859";"129";"59";"14"
"12860";"129";"60";"45"
"12861";"129";"61";"47"
"12862";"129";"62";"85"
"12863";"129";"63";"56"
"12864";"129";"64";"43"
"12865";"129";"65";"87"
"12866";"129";"66";"72"
