"delivery_id";"letter_id";"warehouse_id";"delivery_status";"send_date";"delivery_date"
"3653";"3653";"52";"доставляется";"2024-12-16";NULL
"3654";"3654";"54";"доставляется";"2024-12-03";NULL
"3655";"3655";"109";"доставлен";"2024-12-04";"2024-12-06"
"3656";"3656";"77";"доставляется";"2024-12-08";NULL
"3657";"3657";"141";"доставляется";"2024-12-12";NULL
"3658";"3658";"57";"доставляется";"2024-12-01";NULL
"3659";"3659";"25";"доставляется";"2024-12-16";NULL
"3660";"3660";"46";"доставляется";"2024-12-05";NULL
"3661";"3661";"25";"доставлен";"2024-12-12";"2024-12-19"
"3662";"3662";"52";"сборка";NULL;NULL
"3663";"3663";"72";"отменен";NULL;NULL
"3664";"3664";"89";"доставляется";"2024-12-17";NULL
"3665";"3665";"83";"сборка";NULL;NULL
"3666";"3666";"38";"доставлен";"2024-12-03";"2024-12-08"
"3667";"3667";"150";"доставляется";"2024-12-20";NULL
"3668";"3668";"75";"доставлен";"2024-12-26";"2024-12-28"
"3669";"3669";"4";"доставлен";"2024-12-08";"2024-12-13"
"3670";"3670";"42";"сборка";NULL;NULL
"3671";"3671";"45";"сборка";NULL;NULL
"3672";"3672";"71";"доставлен";"2024-12-27";"2024-12-29"
"3673";"3673";"87";"доставляется";"2024-12-12";NULL
"3674";"3674";"103";"доставлен";"2024-12-16";"2024-12-18"
"3675";"3675";"142";"сборка";NULL;NULL
"3676";"3676";"138";"доставлен";"2024-12-28";"2024-12-30"
"3677";"3677";"143";"доставляется";"2024-12-13";NULL
"3678";"3678";"29";"доставлен";"2024-12-19";"2024-12-27"
"3679";"3679";"5";"сборка";NULL;NULL
"3680";"3680";"1";"доставлен";"2024-12-13";"2024-12-14"
"3681";"3681";"56";"сборка";NULL;NULL
"3682";"3682";"35";"доставлен";"2024-12-26";"2024-12-29"
"3683";"3683";"29";"сборка";NULL;NULL
"3684";"3684";"19";"доставляется";"2024-12-28";NULL
"3685";"3685";"95";"сборка";NULL;NULL
"3686";"3686";"37";"сборка";NULL;NULL
"3687";"3687";"44";"сборка";NULL;NULL
"3688";"3688";"19";"сборка";NULL;NULL
"3689";"3689";"94";"доставлен";"2024-12-16";"2024-12-21"
"3690";"3690";"2";"доставляется";"2024-12-24";NULL
"3691";"3691";"131";"доставлен";"2024-12-07";"2024-12-10"
"3692";"3692";"70";"доставлен";"2024-12-27";"2024-12-28"
"3693";"3693";"116";"доставлен";"2024-12-03";"2024-12-11"
"3694";"3694";"4";"доставлен";"2024-12-31";"2024-12-31"
"3695";"3695";"45";"сборка";NULL;NULL
"3696";"3696";"22";"сборка";NULL;NULL
"3697";"3697";"37";"доставляется";"2024-12-12";NULL
"3698";"3698";"39";"доставлен";"2024-12-05";"2024-12-11"
"3699";"3699";"112";"доставлен";"2024-12-15";"2024-12-18"
"3700";"3700";"103";"сборка";NULL;NULL
"3701";"3701";"27";"сборка";NULL;NULL
"3702";"3702";"3";"доставлен";"2024-12-11";"2024-12-16"
"3703";"3703";"43";"сборка";NULL;NULL
"3704";"3704";"142";"сборка";NULL;NULL
"3705";"3705";"71";"доставляется";"2024-12-26";NULL
"3706";"3706";"41";"доставлен";"2024-12-29";"2024-12-31"
"3707";"3707";"42";"доставляется";"2024-12-28";NULL
"3708";"3708";"88";"доставляется";"2024-12-04";NULL
"3709";"3709";"18";"сборка";NULL;NULL
"3710";"3710";"85";"сборка";NULL;NULL
"3711";"3711";"6";"доставлен";"2024-12-15";"2024-12-16"
"3712";"3712";"41";"сборка";NULL;NULL
"3713";"3713";"140";"доставлен";"2024-12-18";"2024-12-26"
"3714";"3714";"91";"доставляется";"2024-12-31";NULL
"3715";"3715";"1";"сборка";NULL;NULL
"3716";"3716";"6";"доставлен";"2024-12-16";"2024-12-19"
"3717";"3717";"12";"доставлен";"2024-12-12";"2024-12-15"
"3718";"3718";"69";"сборка";NULL;NULL
"3719";"3719";"59";"доставляется";"2024-12-14";NULL
"3720";"3720";"54";"сборка";NULL;NULL
"3721";"3721";"14";"отменен";NULL;NULL
"3722";"3722";"5";"доставлен";"2024-12-15";"2024-12-20"
"3723";"3723";"97";"доставлен";"2024-12-03";"2024-12-11"
"3724";"3724";"85";"доставлен";"2024-12-14";"2024-12-21"
"3725";"3725";"61";"доставляется";"2024-12-26";NULL
"3726";"3726";"9";"доставляется";"2024-12-19";NULL
"3727";"3727";"145";"сборка";NULL;NULL
"3728";"3728";"144";"сборка";NULL;NULL
"3729";"3729";"48";"доставлен";"2024-12-17";"2024-12-23"
"3730";"3730";"108";"сборка";NULL;NULL
"3731";"3731";"111";"сборка";NULL;NULL
"3732";"3732";"101";"сборка";NULL;NULL
"3733";"3733";"121";"доставляется";"2024-12-02";NULL
"3734";"3734";"41";"отменен";NULL;NULL
"3735";"3735";"105";"сборка";NULL;NULL
"3736";"3736";"136";"доставляется";"2024-12-30";NULL
"3737";"3737";"85";"доставлен";"2024-12-12";"2024-12-16"
"3738";"3738";"50";"доставлен";"2024-12-30";"2024-12-31"
"3739";"3739";"125";"доставлен";"2024-12-01";"2024-12-03"
"3740";"3740";"146";"доставлен";"2024-12-27";"2024-12-31"
"3741";"3741";"121";"сборка";NULL;NULL
"3742";"3742";"20";"сборка";NULL;NULL
"3743";"3743";"17";"сборка";NULL;NULL
"3744";"3744";"37";"сборка";NULL;NULL
"3745";"3745";"87";"сборка";NULL;NULL
"3746";"3746";"85";"доставлен";"2024-12-01";"2024-12-02"
"3747";"3747";"15";"доставляется";"2024-12-07";NULL
"3748";"3748";"115";"доставляется";"2024-12-29";NULL
"3749";"3749";"17";"доставляется";"2024-12-29";NULL
"3750";"3750";"102";"сборка";NULL;NULL
"3751";"3751";"68";"сборка";NULL;NULL
"3752";"3752";"32";"сборка";NULL;NULL
"3753";"3753";"112";"доставляется";"2024-12-16";NULL
"3754";"3754";"104";"доставляется";"2024-12-18";NULL
"3755";"3755";"5";"доставляется";"2024-12-30";NULL
"3756";"3756";"5";"сборка";NULL;NULL
"3757";"3757";"97";"доставлен";"2024-12-14";"2024-12-19"
"3758";"3758";"133";"сборка";NULL;NULL
"3759";"3759";"15";"доставлен";"2024-12-04";"2024-12-09"
"3760";"3760";"37";"доставляется";"2024-12-09";NULL
"3761";"3761";"42";"доставляется";"2024-12-21";NULL
"3762";"3762";"68";"доставляется";"2024-12-26";NULL
"3763";"3763";"12";"доставляется";"2024-12-08";NULL
"3764";"3764";"116";"доставляется";"2024-12-26";NULL
"3765";"3765";"111";"доставляется";"2024-12-06";NULL
"3766";"3766";"144";"сборка";NULL;NULL
"3767";"3767";"138";"доставлен";"2024-12-22";"2024-12-28"
"3768";"3768";"122";"доставляется";"2024-12-12";NULL
"3769";"3769";"124";"сборка";NULL;NULL
"3770";"3770";"135";"доставлен";"2024-12-07";"2024-12-10"
"3771";"3771";"76";"доставляется";"2024-12-01";NULL
"3772";"3772";"86";"доставлен";"2024-12-30";"2024-12-31"
"3773";"3773";"100";"сборка";NULL;NULL
"3774";"3774";"62";"доставляется";"2024-12-17";NULL
"3775";"3775";"48";"сборка";NULL;NULL
"3776";"3776";"38";"доставлен";"2024-12-05";"2024-12-06"
"3777";"3777";"132";"сборка";NULL;NULL
"3778";"3778";"109";"доставлен";"2024-12-05";"2024-12-08"
"3779";"3779";"78";"доставлен";"2024-12-21";"2024-12-24"
"3780";"3780";"78";"доставляется";"2024-12-21";NULL
"3781";"3781";"126";"доставлен";"2024-12-23";"2024-12-24"
"3782";"3782";"12";"сборка";NULL;NULL
"3783";"3783";"28";"доставляется";"2024-12-30";NULL
"3784";"3784";"35";"доставляется";"2024-12-23";NULL
"3785";"3785";"92";"доставляется";"2024-12-02";NULL
"3786";"3786";"94";"доставляется";"2024-12-26";NULL
"3787";"3787";"34";"доставлен";"2024-12-10";"2024-12-12"
"3788";"3788";"139";"сборка";NULL;NULL
"3789";"3789";"132";"доставлен";"2024-12-19";"2024-12-23"
"3790";"3790";"46";"доставлен";"2024-12-11";"2024-12-12"
"3791";"3791";"114";"сборка";NULL;NULL
"3792";"3792";"69";"сборка";NULL;NULL
"3793";"3793";"120";"доставляется";"2024-12-09";NULL
"3794";"3794";"121";"сборка";NULL;NULL
"3795";"3795";"31";"доставлен";"2024-12-21";"2024-12-25"
"3796";"3796";"108";"сборка";NULL;NULL
"3797";"3797";"91";"доставляется";"2024-12-11";NULL
"3798";"3798";"103";"сборка";NULL;NULL
"3799";"3799";"41";"доставляется";"2024-12-28";NULL
"3800";"3800";"50";"сборка";NULL;NULL
"3801";"3801";"35";"доставляется";"2024-12-08";NULL
"3802";"3802";"133";"доставляется";"2024-12-24";NULL
"3803";"3803";"26";"доставляется";"2024-12-09";NULL
"3804";"3804";"19";"сборка";NULL;NULL
"3805";"3805";"10";"отменен";NULL;NULL
"3806";"3806";"126";"доставлен";"2024-12-06";"2024-12-12"
"3807";"3807";"85";"доставлен";"2024-12-07";"2024-12-15"
"3808";"3808";"106";"доставляется";"2024-12-15";NULL
"3809";"3809";"142";"доставляется";"2024-12-13";NULL
"3810";"3810";"13";"сборка";NULL;NULL
"3811";"3811";"42";"сборка";NULL;NULL
"3812";"3812";"32";"доставлен";"2024-12-25";"2024-12-26"
"3813";"3813";"11";"доставлен";"2024-12-29";"2024-12-31"
"3814";"3814";"94";"доставляется";"2024-12-01";NULL
"3815";"3815";"91";"сборка";NULL;NULL
"3816";"3816";"13";"сборка";NULL;NULL
"3817";"3817";"107";"сборка";NULL;NULL
"3818";"3818";"95";"доставляется";"2024-12-04";NULL
"3819";"3819";"95";"доставляется";"2024-12-31";NULL
"3820";"3820";"92";"сборка";NULL;NULL
"3821";"3821";"82";"доставлен";"2024-12-01";"2024-12-04"
"3822";"3822";"149";"доставляется";"2024-12-14";NULL
"3823";"3823";"124";"доставлен";"2024-12-08";"2024-12-09"
"3824";"3824";"129";"доставлен";"2024-12-23";"2024-12-30"
"3825";"3825";"98";"доставлен";"2024-12-01";"2024-12-08"
"3826";"3826";"138";"сборка";NULL;NULL
"3827";"3827";"23";"доставляется";"2024-12-20";NULL
"3828";"3828";"96";"доставлен";"2024-12-12";"2024-12-19"
"3829";"3829";"47";"доставлен";"2024-12-08";"2024-12-11"
"3830";"3830";"125";"доставлен";"2024-12-25";"2024-12-27"
"3831";"3831";"98";"доставляется";"2024-12-11";NULL
"3832";"3832";"45";"доставляется";"2024-12-11";NULL
"3833";"3833";"140";"доставляется";"2024-12-24";NULL
"3834";"3834";"118";"доставлен";"2024-12-04";"2024-12-06"
"3835";"3835";"5";"доставляется";"2024-12-21";NULL
"3836";"3836";"78";"доставляется";"2024-12-14";NULL
"3837";"3837";"102";"сборка";NULL;NULL
"3838";"3838";"76";"сборка";NULL;NULL
"3839";"3839";"102";"отменен";NULL;NULL
"3840";"3840";"53";"сборка";NULL;NULL
"3841";"3841";"143";"сборка";NULL;NULL
"3842";"3842";"49";"доставлен";"2024-12-15";"2024-12-20"
"3843";"3843";"128";"доставляется";"2024-12-02";NULL
"3844";"3844";"50";"доставлен";"2024-12-28";"2024-12-29"
"3845";"3845";"132";"сборка";NULL;NULL
"3846";"3846";"28";"доставлен";"2024-12-08";"2024-12-10"
"3847";"3847";"70";"доставляется";"2024-12-15";NULL
"3848";"3848";"51";"доставляется";"2024-12-12";NULL
"3849";"3849";"128";"сборка";NULL;NULL
"3850";"3850";"116";"доставлен";"2024-12-01";"2024-12-07"
"3851";"3851";"14";"доставляется";"2024-12-08";NULL
"3852";"3852";"47";"доставлен";"2024-12-19";"2024-12-20"
"3853";"3853";"143";"доставлен";"2024-12-18";"2024-12-19"
"3854";"3854";"137";"доставлен";"2024-12-13";"2024-12-17"
"3855";"3855";"10";"сборка";NULL;NULL
"3856";"3856";"48";"сборка";NULL;NULL
"3857";"3857";"114";"доставляется";"2024-12-26";NULL
"3858";"3858";"25";"доставлен";"2024-12-03";"2024-12-09"
"3859";"3859";"129";"доставлен";"2024-12-22";"2024-12-24"
"3860";"3860";"43";"доставляется";"2024-12-19";NULL
"3861";"3861";"73";"сборка";NULL;NULL
"3862";"3862";"120";"доставлен";"2024-12-20";"2024-12-27"
"3863";"3863";"21";"доставлен";"2024-12-07";"2024-12-10"
"3864";"3864";"85";"сборка";NULL;NULL
"3865";"3865";"7";"доставлен";"2024-12-08";"2024-12-14"
"3866";"3866";"94";"отменен";NULL;NULL
"3867";"3867";"85";"доставляется";"2024-12-03";NULL
"3868";"3868";"140";"доставлен";"2024-12-06";"2024-12-09"
"3869";"3869";"90";"доставлен";"2024-12-28";"2024-12-31"
"3870";"3870";"129";"доставляется";"2024-12-02";NULL
"3871";"3871";"41";"доставлен";"2024-12-11";"2024-12-14"
"3872";"3872";"38";"сборка";NULL;NULL
"3873";"3873";"3";"доставляется";"2024-12-19";NULL
"3874";"3874";"14";"сборка";NULL;NULL
"3875";"3875";"115";"сборка";NULL;NULL
"3876";"3876";"86";"доставляется";"2024-12-11";NULL
"3877";"3877";"34";"доставлен";"2024-12-17";"2024-12-22"
"3878";"3878";"18";"доставлен";"2024-12-03";"2024-12-11"
"3879";"3879";"4";"доставляется";"2024-12-04";NULL
"3880";"3880";"60";"доставляется";"2024-12-04";NULL
"3881";"3881";"23";"доставляется";"2024-12-30";NULL
"3882";"3882";"80";"доставлен";"2024-12-02";"2024-12-09"
"3883";"3883";"107";"сборка";NULL;NULL
"3884";"3884";"104";"доставлен";"2024-12-14";"2024-12-17"
"3885";"3885";"44";"доставляется";"2024-12-24";NULL
"3886";"3886";"7";"доставляется";"2024-12-20";NULL
"3887";"3887";"6";"доставлен";"2024-12-28";"2024-12-31"
"3888";"3888";"97";"доставляется";"2024-12-20";NULL
"3889";"3889";"58";"доставляется";"2024-12-24";NULL
"3890";"3890";"109";"доставляется";"2024-12-23";NULL
"3891";"3891";"74";"доставляется";"2024-12-16";NULL
"3892";"3892";"144";"сборка";NULL;NULL
"3893";"3893";"7";"доставлен";"2024-12-02";"2024-12-05"
"3894";"3894";"72";"доставлен";"2024-12-29";"2024-12-31"
"3895";"3895";"60";"доставлен";"2024-12-25";"2024-12-31"
"3896";"3896";"67";"сборка";NULL;NULL
"3897";"3897";"90";"доставляется";"2024-12-13";NULL
"3898";"3898";"126";"сборка";NULL;NULL
"3899";"3899";"127";"доставляется";"2024-12-16";NULL
"3900";"3900";"121";"сборка";NULL;NULL
"3901";"3901";"139";"сборка";NULL;NULL
"3902";"3902";"83";"сборка";NULL;NULL
"3903";"3903";"105";"доставлен";"2024-12-08";"2024-12-11"
"3904";"3904";"53";"доставлен";"2024-12-13";"2024-12-19"
"3905";"3905";"121";"доставлен";"2024-12-22";"2024-12-30"
"3906";"3906";"113";"сборка";NULL;NULL
"3907";"3907";"3";"доставлен";"2024-12-05";"2024-12-10"
"3908";"3908";"42";"сборка";NULL;NULL
"3909";"3909";"104";"доставляется";"2024-12-24";NULL
"3910";"3910";"111";"доставлен";"2024-12-20";"2024-12-22"
"3911";"3911";"46";"сборка";NULL;NULL
"3912";"3912";"46";"доставляется";"2024-12-02";NULL
"3913";"3913";"9";"доставлен";"2024-12-12";"2024-12-14"
"3914";"3914";"3";"доставлен";"2024-12-18";"2024-12-21"
"3915";"3915";"55";"сборка";NULL;NULL
"3916";"3916";"94";"доставлен";"2024-12-15";"2024-12-22"
"3917";"3917";"87";"сборка";NULL;NULL
"3918";"3918";"73";"сборка";NULL;NULL
"3919";"3919";"92";"доставлен";"2024-12-27";"2024-12-31"
"3920";"3920";"134";"сборка";NULL;NULL
"3921";"3921";"97";"сборка";NULL;NULL
"3922";"3922";"6";"доставляется";"2024-12-16";NULL
"3923";"3923";"98";"доставлен";"2024-12-15";"2024-12-19"
"3924";"3924";"136";"доставляется";"2024-12-16";NULL
"3925";"3925";"137";"доставлен";"2024-12-22";"2024-12-27"
"3926";"3926";"135";"доставляется";"2024-12-02";NULL
"3927";"3927";"23";"доставляется";"2024-12-17";NULL
"3928";"3928";"10";"доставляется";"2024-12-16";NULL
"3929";"3929";"129";"доставляется";"2024-12-06";NULL
"3930";"3930";"120";"доставляется";"2024-12-18";NULL
"3931";"3931";"138";"доставляется";"2024-12-05";NULL
"3932";"3932";"146";"доставляется";"2024-12-28";NULL
"3933";"3933";"130";"доставлен";"2024-12-22";"2024-12-28"
"3934";"3934";"82";"доставляется";"2024-12-15";NULL
"3935";"3935";"79";"доставлен";"2024-12-08";"2024-12-15"
"3936";"3936";"94";"доставлен";"2024-12-19";"2024-12-27"
"3937";"3937";"24";"доставляется";"2024-12-31";NULL
"3938";"3938";"24";"сборка";NULL;NULL
"3939";"3939";"141";"доставлен";"2024-12-28";"2024-12-31"
"3940";"3940";"7";"доставлен";"2024-12-30";"2024-12-31"
"3941";"3941";"145";"доставлен";"2024-12-30";"2024-12-31"
"3942";"3942";"79";"доставляется";"2024-12-11";NULL
"3943";"3943";"19";"доставлен";"2024-12-23";"2024-12-26"
"3944";"3944";"82";"доставляется";"2024-12-29";NULL
"3945";"3945";"14";"доставлен";"2024-12-03";"2024-12-06"
"3946";"3946";"123";"доставлен";"2024-12-17";"2024-12-19"
"3947";"3947";"15";"доставляется";"2024-12-15";NULL
"3948";"3948";"69";"сборка";NULL;NULL
"3949";"3949";"55";"сборка";NULL;NULL
"3950";"3950";"74";"доставлен";"2024-12-05";"2024-12-08"
"3951";"3951";"52";"доставлен";"2024-12-16";"2024-12-23"
"3952";"3952";"21";"доставлен";"2024-12-11";"2024-12-19"
"3953";"3953";"20";"сборка";NULL;NULL
"3954";"3954";"112";"отменен";NULL;NULL
"3955";"3955";"27";"сборка";NULL;NULL
"3956";"3956";"76";"доставляется";"2024-12-20";NULL
"3957";"3957";"9";"отменен";NULL;NULL
"3958";"3958";"97";"доставляется";"2024-12-24";NULL
"3959";"3959";"120";"доставляется";"2024-12-09";NULL
"3960";"3960";"62";"сборка";NULL;NULL
"3961";"3961";"135";"сборка";NULL;NULL
"3962";"3962";"57";"доставлен";"2024-12-09";"2024-12-13"
"3963";"3963";"102";"доставлен";"2024-12-27";"2024-12-29"
"3964";"3964";"49";"доставляется";"2024-12-16";NULL
"3965";"3965";"150";"сборка";NULL;NULL
"3966";"3966";"132";"сборка";NULL;NULL
"3967";"3967";"38";"доставлен";"2024-12-25";"2024-12-31"
"3968";"3968";"14";"доставлен";"2024-12-26";"2024-12-31"
"3969";"3969";"113";"сборка";NULL;NULL
"3970";"3970";"6";"доставлен";"2024-12-11";"2024-12-19"
"3971";"3971";"85";"сборка";NULL;NULL
"3972";"3972";"141";"доставлен";"2024-12-18";"2024-12-24"
"3973";"3973";"68";"доставлен";"2024-12-29";"2024-12-31"
"3974";"3974";"113";"сборка";NULL;NULL
"3975";"3975";"71";"доставляется";"2024-12-02";NULL
"3976";"3976";"84";"сборка";NULL;NULL
"3977";"3977";"150";"сборка";NULL;NULL
"3978";"3978";"29";"доставлен";"2024-12-28";"2024-12-31"
"3979";"3979";"125";"доставляется";"2024-12-10";NULL
"3980";"3980";"20";"доставлен";"2024-12-15";"2024-12-18"
"3981";"3981";"123";"доставлен";"2024-12-18";"2024-12-20"
"3982";"3982";"130";"доставлен";"2024-12-28";"2024-12-31"
"3983";"3983";"136";"доставлен";"2024-12-21";"2024-12-22"
"3984";"3984";"12";"доставляется";"2024-12-24";NULL
"3985";"3985";"21";"сборка";NULL;NULL
"3986";"3986";"49";"доставлен";"2024-12-29";"2024-12-31"
"3987";"3987";"62";"доставляется";"2024-12-27";NULL
"3988";"3988";"120";"доставляется";"2024-12-31";NULL
"3989";"3989";"16";"сборка";NULL;NULL
"3990";"3990";"148";"доставляется";"2024-12-10";NULL
"3991";"3991";"65";"сборка";NULL;NULL
"3992";"3992";"14";"доставляется";"2024-12-21";NULL
"3993";"3993";"12";"доставлен";"2024-12-01";"2024-12-09"
"3994";"3994";"33";"доставляется";"2024-12-09";NULL
"3995";"3995";"146";"сборка";NULL;NULL
"3996";"3996";"104";"доставлен";"2024-12-06";"2024-12-08"
"3997";"3997";"117";"доставлен";"2024-12-18";"2024-12-23"
"3998";"3998";"24";"сборка";NULL;NULL
"3999";"3999";"3";"доставлен";"2024-12-26";"2024-12-30"
"4000";"4000";"113";"доставляется";"2024-12-20";NULL
"4001";"4001";"32";"доставлен";"2024-12-02";"2024-12-04"
"4002";"4002";"110";"доставляется";"2024-12-13";NULL
"4003";"4003";"22";"доставлен";"2024-12-19";"2024-12-25"
"4004";"4004";"68";"доставлен";"2024-12-11";"2024-12-18"
"4005";"4005";"53";"доставляется";"2024-12-30";NULL
"4006";"4006";"1";"доставлен";"2024-12-24";"2024-12-26"
"4007";"4007";"147";"доставляется";"2024-12-28";NULL
"4008";"4008";"74";"сборка";NULL;NULL
"4009";"4009";"136";"доставляется";"2024-12-17";NULL
"4010";"4010";"149";"доставляется";"2024-12-20";NULL
"4011";"4011";"124";"доставлен";"2024-12-23";"2024-12-24"
"4012";"4012";"43";"сборка";NULL;NULL
"4013";"4013";"129";"доставлен";"2024-12-06";"2024-12-08"
"4014";"4014";"45";"доставлен";"2024-12-18";"2024-12-22"
"4015";"4015";"72";"доставлен";"2024-12-15";"2024-12-21"
"4016";"4016";"112";"доставлен";"2024-12-11";"2024-12-15"
"4017";"4017";"86";"сборка";NULL;NULL
"4018";"4018";"82";"сборка";NULL;NULL
"4019";"4019";"3";"доставляется";"2024-12-09";NULL
"4020";"4020";"112";"доставляется";"2024-12-17";NULL
"4021";"4021";"93";"доставляется";"2024-12-31";NULL
"4022";"4022";"42";"доставлен";"2024-12-09";"2024-12-10"
"4023";"4023";"91";"доставляется";"2024-12-13";NULL
"4024";"4024";"59";"доставляется";"2024-12-12";NULL
"4025";"4025";"15";"доставлен";"2024-12-14";"2024-12-17"
"4026";"4026";"45";"сборка";NULL;NULL
"4027";"4027";"110";"доставляется";"2024-12-20";NULL
"4028";"4028";"3";"доставляется";"2024-12-29";NULL
"4029";"4029";"126";"доставляется";"2024-12-11";NULL
"4030";"4030";"9";"доставляется";"2024-12-28";NULL
"4031";"4031";"92";"доставляется";"2024-12-17";NULL
"4032";"4032";"49";"доставлен";"2024-12-02";"2024-12-04"
"4033";"4033";"46";"доставляется";"2024-12-16";NULL
"4034";"4034";"135";"доставлен";"2024-12-21";"2024-12-24"
"4035";"4035";"93";"доставляется";"2024-12-07";NULL
"4036";"4036";"150";"доставляется";"2024-12-28";NULL
"4037";"4037";"76";"доставляется";"2024-12-18";NULL
"4038";"4038";"28";"сборка";NULL;NULL
"4039";"4039";"65";"доставляется";"2024-12-13";NULL
"4040";"4040";"6";"доставлен";"2024-12-08";"2024-12-10"
"4041";"4041";"14";"доставлен";"2024-12-12";"2024-12-18"
"4042";"4042";"87";"доставляется";"2024-12-12";NULL
"4043";"4043";"99";"доставлен";"2024-12-26";"2024-12-28"
"4044";"4044";"72";"отменен";NULL;NULL
"4045";"4045";"145";"доставляется";"2024-12-04";NULL
"4046";"4046";"113";"доставляется";"2024-12-16";NULL
"4047";"4047";"57";"доставляется";"2024-12-13";NULL
"4048";"4048";"19";"сборка";NULL;NULL
"4049";"4049";"4";"доставляется";"2024-12-28";NULL
"4050";"4050";"123";"доставлен";"2024-12-31";"2024-12-31"
"4051";"4051";"92";"сборка";NULL;NULL
"4052";"4052";"62";"сборка";NULL;NULL
"4053";"4053";"11";"сборка";NULL;NULL
"4054";"4054";"41";"сборка";NULL;NULL
"4055";"4055";"97";"сборка";NULL;NULL
"4056";"4056";"19";"доставлен";"2024-12-22";"2024-12-27"
"4057";"4057";"81";"сборка";NULL;NULL
"4058";"4058";"28";"сборка";NULL;NULL
"4059";"4059";"133";"доставлен";"2024-12-20";"2024-12-25"
"4060";"4060";"46";"сборка";NULL;NULL
"4061";"4061";"130";"сборка";NULL;NULL
"4062";"4062";"16";"доставляется";"2024-12-29";NULL
"4063";"4063";"63";"сборка";NULL;NULL
"4064";"4064";"5";"доставлен";"2024-12-01";"2024-12-04"
"4065";"4065";"89";"сборка";NULL;NULL
"4066";"4066";"87";"доставлен";"2024-12-25";"2024-12-31"
"4067";"4067";"59";"сборка";NULL;NULL
"4068";"4068";"134";"доставлен";"2024-12-31";"2024-12-31"
"4069";"4069";"117";"сборка";NULL;NULL
"4070";"4070";"129";"доставлен";"2024-12-05";"2024-12-10"
"4071";"4071";"5";"сборка";NULL;NULL
"4072";"4072";"78";"доставлен";"2024-12-20";"2024-12-22"
"4073";"4073";"77";"сборка";NULL;NULL
"4074";"4074";"102";"доставляется";"2024-12-10";NULL
"4075";"4075";"56";"доставлен";"2024-12-31";"2024-12-31"
"4076";"4076";"54";"сборка";NULL;NULL
"4077";"4077";"123";"доставлен";"2024-12-11";"2024-12-15"
"4078";"4078";"87";"доставлен";"2024-12-23";"2024-12-26"
"4079";"4079";"65";"доставляется";"2024-12-25";NULL
"4080";"4080";"116";"доставляется";"2024-12-04";NULL
"4081";"4081";"143";"доставлен";"2024-12-26";"2024-12-31"
"4082";"4082";"83";"доставляется";"2024-12-26";NULL
"4083";"4083";"71";"доставлен";"2024-12-05";"2024-12-09"
"4084";"4084";"142";"сборка";NULL;NULL
"4085";"4085";"63";"доставлен";"2024-12-13";"2024-12-17"
"4086";"4086";"49";"доставлен";"2024-12-10";"2024-12-14"
"4087";"4087";"135";"сборка";NULL;NULL
"4088";"4088";"76";"сборка";NULL;NULL
"4089";"4089";"83";"доставлен";"2024-12-10";"2024-12-16"
"4090";"4090";"38";"доставляется";"2024-12-13";NULL
"4091";"4091";"54";"доставлен";"2024-12-17";"2024-12-19"
"4092";"4092";"42";"доставляется";"2024-12-17";NULL
"4093";"4093";"116";"сборка";NULL;NULL
"4094";"4094";"76";"сборка";NULL;NULL
"4095";"4095";"71";"доставляется";"2024-12-18";NULL
"4096";"4096";"81";"доставлен";"2024-12-07";"2024-12-15"
"4097";"4097";"91";"доставляется";"2024-12-04";NULL
"4098";"4098";"61";"доставлен";"2024-12-12";"2024-12-17"
"4099";"4099";"135";"доставлен";"2024-12-20";"2024-12-24"
"4100";"4100";"90";"доставляется";"2024-12-01";NULL
"4101";"4101";"107";"доставлен";"2024-12-04";"2024-12-10"
"4102";"4102";"63";"сборка";NULL;NULL
"4103";"4103";"141";"доставлен";"2024-12-11";"2024-12-12"
"4104";"4104";"82";"сборка";NULL;NULL
"4105";"4105";"105";"доставлен";"2024-12-09";"2024-12-12"
"4106";"4106";"129";"сборка";NULL;NULL
"4107";"4107";"133";"доставляется";"2024-12-17";NULL
"4108";"4108";"131";"доставлен";"2024-12-04";"2024-12-06"
"4109";"4109";"66";"доставляется";"2024-12-05";NULL
"4110";"4110";"5";"доставлен";"2024-12-01";"2024-12-09"
"4111";"4111";"119";"доставляется";"2024-12-27";NULL
"4112";"4112";"6";"доставлен";"2024-12-24";"2024-12-25"
"4113";"4113";"121";"доставляется";"2024-12-18";NULL
"4114";"4114";"123";"доставлен";"2024-12-24";"2024-12-31"
"4115";"4115";"69";"доставляется";"2024-12-27";NULL
"4116";"4116";"111";"доставляется";"2024-12-06";NULL
"4117";"4117";"107";"сборка";NULL;NULL
"4118";"4118";"50";"доставляется";"2024-12-23";NULL
"4119";"4119";"114";"сборка";NULL;NULL
"4120";"4120";"103";"доставлен";"2024-12-17";"2024-12-25"
"4121";"4121";"53";"доставляется";"2024-12-26";NULL
"4122";"4122";"30";"доставляется";"2024-12-11";NULL
"4123";"4123";"118";"сборка";NULL;NULL
"4124";"4124";"14";"сборка";NULL;NULL
"4125";"4125";"3";"доставлен";"2024-12-07";"2024-12-10"
"4126";"4126";"88";"доставлен";"2024-12-24";"2024-12-31"
"4127";"4127";"121";"доставлен";"2024-12-23";"2024-12-31"
"4128";"4128";"132";"доставляется";"2024-12-01";NULL
"4129";"4129";"118";"сборка";NULL;NULL
"4130";"4130";"34";"доставлен";"2024-12-31";"2024-12-31"
